19CSV2 	
// AQ6319 OPTICAL SPECTRUM ANALYZER //                  
20
"CTRWL",1537.500000
"SPAN", 125.000000
"START WL",1475.000000
"STOP WL",1600.000000
"WLFREQ", 0
"REFL", -20.000
"LSCL",-10.0
"BASEL",0.00000000000
"RESLN",0.200
"AVG",   1
"SMPLAUTO",      1
"SMPL",       6301
"SMPLINTVL",0.0198
"MID"
"MEAS"
"LSUNT",0
"NMSKH","OFF"
"OPTATT",1


"[TRACE DATA]"
1475.0000,6.003E-007
1475.0198,4.182E-007
1475.0397,5.665E-007
1475.0595,7.349E-007
1475.0794,4.432E-007
1475.0992,8.620E-007
1475.1190,7.184E-007
1475.1389,6.310E-007
1475.1587,8.034E-007
1475.1786,5.084E-007
1475.1984,1.534E-006
1475.2183,4.264E-007
1475.2381,6.007E-007
1475.2579,6.947E-007
1475.2778,6.154E-007
1475.2976,6.703E-007
1475.3175,7.800E-007
1475.3373,4.560E-007
1475.3571,7.071E-007
1475.3770,6.702E-007
1475.3968,9.215E-007
1475.4167,1.004E-006
1475.4365,9.367E-007
1475.4563,8.046E-007
1475.4762,4.857E-007
1475.4960,8.425E-007
1475.5159,5.871E-007
1475.5357,2.048E-007
1475.5556,6.911E-007
1475.5754,4.139E-007
1475.5952,1.005E-006
1475.6151,6.595E-007
1475.6349,7.452E-007
1475.6548,6.313E-007
1475.6746,7.210E-007
1475.6944,5.639E-007
1475.7143,1.078E-006
1475.7341,9.614E-007
1475.7540,1.148E-006
1475.7738,9.872E-007
1475.7937,6.293E-007
1475.8135,6.248E-007
1475.8333,5.179E-007
1475.8532,5.647E-007
1475.8730,8.306E-007
1475.8929,5.398E-007
1475.9127,9.245E-007
1475.9325,5.423E-007
1475.9524,9.374E-007
1475.9722,5.487E-007
1475.9921,6.482E-007
1476.0119,8.289E-007
1476.0317,7.555E-007
1476.0516,9.067E-007
1476.0714,3.763E-007
1476.0913,6.007E-007
1476.1111,8.274E-007
1476.1310,6.944E-007
1476.1508,5.308E-007
1476.1706,6.281E-007
1476.1905,5.996E-007
1476.2103,3.888E-007
1476.2302,8.725E-007
1476.2500,1.056E-006
1476.2698,8.754E-007
1476.2897,6.901E-007
1476.3095,4.290E-007
1476.3294,8.670E-007
1476.3492,5.425E-007
1476.3690,9.544E-007
1476.3889,7.340E-007
1476.4087,9.487E-007
1476.4286,6.183E-007
1476.4484,1.366E-006
1476.4683,6.378E-007
1476.4881,5.157E-007
1476.5079,9.395E-007
1476.5278,1.133E-006
1476.5476,9.775E-007
1476.5675,1.068E-006
1476.5873,9.577E-007
1476.6071,9.606E-007
1476.6270,7.316E-007
1476.6468,9.257E-007
1476.6667,4.724E-007
1476.6865,9.953E-007
1476.7063,9.210E-007
1476.7262,1.083E-006
1476.7460,6.555E-007
1476.7659,3.367E-007
1476.7857,8.352E-007
1476.8056,6.118E-007
1476.8254,1.144E-006
1476.8452,6.002E-007
1476.8651,1.181E-006
1476.8849,6.912E-007
1476.9048,1.015E-006
1476.9246,5.219E-007
1476.9444,4.267E-007
1476.9643,1.070E-006
1476.9841,7.429E-007
1477.0040,9.248E-007
1477.0238,1.136E-006
1477.0437,1.182E-006
1477.0635,8.854E-007
1477.0833,7.950E-007
1477.1032,1.218E-006
1477.1230,1.217E-006
1477.1429,1.088E-006
1477.1627,9.740E-007
1477.1825,8.171E-007
1477.2024,8.945E-007
1477.2222,1.045E-006
1477.2421,8.679E-007
1477.2619,7.148E-007
1477.2817,1.506E-006
1477.3016,1.051E-006
1477.3214,1.015E-006
1477.3413,1.466E-006
1477.3611,1.276E-006
1477.3810,9.334E-007
1477.4008,1.198E-006
1477.4206,9.180E-007
1477.4405,1.155E-006
1477.4603,9.156E-007
1477.4802,1.147E-006
1477.5000,8.379E-007
1477.5198,7.582E-007
1477.5397,1.441E-006
1477.5595,9.346E-007
1477.5794,7.727E-007
1477.5992,8.733E-007
1477.6190,8.918E-007
1477.6389,1.010E-006
1477.6587,7.472E-007
1477.6786,8.247E-007
1477.6984,1.155E-006
1477.7183,5.817E-007
1477.7381,9.902E-007
1477.7579,1.242E-006
1477.7778,1.290E-006
1477.7976,8.393E-007
1477.8175,7.908E-007
1477.8373,1.336E-006
1477.8571,1.043E-006
1477.8770,1.513E-006
1477.8968,1.228E-006
1477.9167,1.254E-006
1477.9365,1.132E-006
1477.9563,1.258E-006
1477.9762,1.391E-006
1477.9960,1.185E-006
1478.0159,1.243E-006
1478.0357,8.326E-007
1478.0556,1.217E-006
1478.0754,9.183E-007
