19CSV2 	
// AQ6319 OPTICAL SPECTRUM ANALYZER //                  
20
"CTRWL",1537.500000
"SPAN", 125.000000
"START WL",1475.000000
"STOP WL",1600.000000
"WLFREQ", 0
"REFL", -20.000
"LSCL",-10.0
"BASEL",0.00000000000
"RESLN",0.200
"AVG",   1
"SMPLAUTO",      1
"SMPL",       6301
"SMPLINTVL",0.0198
"MID"
"MEAS"
"LSUNT",0
"NMSKH","OFF"
"OPTATT",1


"[TRACE DATA]"
1475.0000,1.999E-006
1475.0198,1.895E-006
1475.0397,1.569E-006
1475.0595,1.725E-006
1475.0794,1.723E-006
1475.0992,1.871E-006
1475.1190,2.200E-006
1475.1389,2.082E-006
1475.1587,1.499E-006
1475.1786,1.896E-006
1475.1984,1.925E-006
1475.2183,1.344E-006
1475.2381,1.553E-006
1475.2579,1.356E-006
1475.2778,2.047E-006
1475.2976,2.012E-006
1475.3175,1.737E-006
1475.3373,1.531E-006
1475.3571,1.826E-006
1475.3770,1.753E-006
1475.3968,1.264E-006
1475.4167,1.766E-006
1475.4365,1.479E-006
1475.4563,1.549E-006
1475.4762,1.924E-006
1475.4960,1.837E-006
1475.5159,1.278E-006
1475.5357,1.933E-006
1475.5556,1.925E-006
1475.5754,1.632E-006
1475.5952,1.037E-006
1475.6151,1.941E-006
1475.6349,1.543E-006
1475.6548,1.653E-006
1475.6746,1.885E-006
1475.6944,1.637E-006
1475.7143,1.720E-006
1475.7341,1.755E-006
1475.7540,1.401E-006
1475.7738,1.885E-006
1475.7937,1.062E-006
1475.8135,1.483E-006
1475.8333,1.930E-006
1475.8532,1.442E-006
1475.8730,1.852E-006
1475.8929,1.089E-006
1475.9127,1.377E-006
1475.9325,1.808E-006
1475.9524,1.230E-006
1475.9722,1.249E-006
1475.9921,9.699E-007
1476.0119,1.255E-006
1476.0317,1.455E-006
1476.0516,9.352E-007
1476.0714,9.822E-007
1476.0913,6.147E-007
1476.1111,1.098E-006
1476.1310,1.056E-006
1476.1508,8.578E-007
1476.1706,1.444E-006
1476.1905,1.346E-006
1476.2103,1.110E-006
1476.2302,7.174E-007
1476.2500,8.222E-007
1476.2698,7.863E-007
1476.2897,7.509E-007
1476.3095,9.839E-007
1476.3294,3.589E-007
1476.3492,9.784E-007
1476.3690,7.178E-007
1476.3889,4.416E-007
1476.4087,1.081E-006
1476.4286,2.736E-007
1476.4484,3.658E-007
1476.4683,8.086E-007
1476.4881,7.086E-007
1476.5079,6.399E-007
1476.5278,5.523E-007
1476.5476,9.119E-007
1476.5675,4.927E-007
1476.5873,3.546E-007
1476.6071,4.304E-007
1476.6270,1.261E-007
1476.6468,1.202E-007
1476.6667,5.949E-007
1476.6865,2.793E-007
1476.7063,1.660E-007
1476.7262,-8.336E-008
1476.7460,2.916E-007
1476.7659,-1.919E-007
1476.7857,6.077E-007
1476.8056,3.085E-007
1476.8254,8.975E-008
1476.8452,1.992E-007
1476.8651,4.096E-007
1476.8849,2.942E-007
1476.9048,1.712E-007
1476.9246,1.287E-007
1476.9444,1.244E-007
1476.9643,-8.809E-008
1476.9841,-9.758E-008
1477.0040,5.839E-008
1477.0238,1.937E-007
1477.0437,-1.206E-007
1477.0635,1.344E-007
1477.0833,5.958E-008
1477.1032,4.244E-007
1477.1230,3.822E-007
1477.1429,-4.676E-008
1477.1627,-5.247E-007
1477.1825,1.187E-009
1477.2024,1.590E-007
1477.2222,1.182E-007
1477.2421,4.972E-007
1477.2619,-3.465E-008
1477.2817,6.882E-008
1477.3016,5.197E-008
1477.3214,5.561E-007
1477.3413,-1.061E-007
1477.3611,7.011E-007
1477.3810,1.032E-007
1477.4008,3.557E-007
1477.4206,2.178E-007
1477.4405,3.081E-007
1477.4603,2.424E-007
1477.4802,-6.713E-008
1477.5000,5.096E-007
1477.5198,1.883E-007
1477.5397,5.873E-007
1477.5595,5.401E-007
1477.5794,4.313E-007
1477.5992,6.218E-007
1477.6190,5.018E-007
1477.6389,7.538E-007
1477.6587,5.015E-007
1477.6786,9.079E-007
1477.6984,8.207E-007
1477.7183,4.272E-007
1477.7381,5.812E-007
1477.7579,8.442E-007
1477.7778,8.104E-007
1477.7976,1.434E-006
1477.8175,1.035E-006
1477.8373,5.383E-007
1477.8571,1.248E-006
1477.8770,9.426E-007
1477.8968,1.076E-006
1477.9167,1.940E-006
1477.9365,1.056E-006
1477.9563,1.335E-006
1477.9762,1.272E-006
1477.9960,1.317E-006
1478.0159,1.690E-006
1478.0357,1.200E-006
1478.0556,1.465E-006
