19CSV2 	
// AQ6319 OPTICAL SPECTRUM ANALYZER //                  
20
"CTRWL",1537.500000
"SPAN", 125.000000
"START WL",1475.000000
"STOP WL",1600.000000
"WLFREQ", 0
"REFL", -20.000
"LSCL",-10.0
"BASEL",0.00000000000
"RESLN",0.200
"AVG",   1
"SMPLAUTO",      1
"SMPL",       6301
"SMPLINTVL",0.0198
"MID"
"MEAS"
"LSUNT",0
"NMSKH","OFF"
"OPTATT",1


"[TRACE DATA]"
1475.0000,4.153E-007
1475.0198,7.399E-007
1475.0397,6.430E-007
1475.0595,-2.558E-007
1475.0794,3.668E-007
1475.0992,2.893E-007
1475.1190,5.514E-007
1475.1389,1.282E-007
1475.1587,1.016E-007
1475.1786,4.040E-007
1475.1984,5.570E-007
1475.2183,4.122E-007
1475.2381,5.344E-007
1475.2579,3.186E-007
1475.2778,6.855E-007
1475.2976,2.094E-007
1475.3175,3.176E-007
1475.3373,5.989E-007
1475.3571,4.619E-007
1475.3770,7.879E-008
1475.3968,3.470E-007
1475.4167,1.580E-007
1475.4365,2.586E-007
1475.4563,4.242E-007
1475.4762,3.386E-007
1475.4960,5.493E-007
1475.5159,9.407E-007
1475.5357,5.795E-007
1475.5556,4.374E-007
1475.5754,9.906E-007
1475.5952,6.590E-007
1475.6151,5.662E-007
1475.6349,6.246E-007
1475.6548,5.954E-007
1475.6746,5.753E-007
1475.6944,1.012E-006
1475.7143,1.080E-006
1475.7341,5.289E-007
1475.7540,5.433E-007
1475.7738,1.073E-006
1475.7937,4.888E-007
1475.8135,4.812E-007
1475.8333,9.224E-007
1475.8532,1.163E-006
1475.8730,1.028E-006
1475.8929,9.217E-007
1475.9127,1.043E-006
1475.9325,6.714E-007
1475.9524,1.367E-006
1475.9722,8.357E-007
1475.9921,1.301E-006
1476.0119,6.809E-007
1476.0317,1.404E-006
1476.0516,9.086E-007
1476.0714,8.638E-007
1476.0913,1.120E-006
1476.1111,9.613E-007
1476.1310,1.273E-006
1476.1508,1.161E-006
1476.1706,1.611E-006
1476.1905,1.258E-006
1476.2103,1.172E-006
1476.2302,1.208E-006
1476.2500,1.032E-006
1476.2698,1.557E-006
1476.2897,1.289E-006
1476.3095,8.573E-007
1476.3294,1.916E-006
1476.3492,1.352E-006
1476.3690,1.429E-006
1476.3889,1.304E-006
1476.4087,1.506E-006
1476.4286,1.430E-006
1476.4484,1.497E-006
1476.4683,1.088E-006
1476.4881,1.125E-006
1476.5079,1.343E-006
1476.5278,1.423E-006
1476.5476,1.479E-006
1476.5675,1.681E-006
1476.5873,1.309E-006
1476.6071,1.189E-006
1476.6270,1.570E-006
1476.6468,1.235E-006
1476.6667,7.692E-007
1476.6865,1.144E-006
1476.7063,1.432E-006
1476.7262,1.238E-006
1476.7460,1.762E-006
1476.7659,1.302E-006
1476.7857,1.568E-006
1476.8056,1.268E-006
1476.8254,1.494E-006
1476.8452,1.676E-006
1476.8651,9.787E-007
1476.8849,1.047E-006
1476.9048,9.872E-007
1476.9246,9.530E-007
1476.9444,1.426E-006
1476.9643,9.618E-007
1476.9841,1.746E-006
1477.0040,1.339E-006
1477.0238,1.730E-006
1477.0437,1.042E-006
1477.0635,1.147E-006
1477.0833,8.920E-007
1477.1032,1.093E-006
1477.1230,1.630E-006
1477.1429,8.650E-007
1477.1627,7.127E-007
1477.1825,1.286E-006
1477.2024,1.347E-006
1477.2222,1.248E-006
1477.2421,9.713E-007
1477.2619,1.119E-006
1477.2817,6.692E-007
1477.3016,7.884E-007
1477.3214,1.431E-006
1477.3413,9.839E-007
1477.3611,1.206E-006
1477.3810,9.948E-007
1477.4008,1.198E-006
1477.4206,8.416E-007
1477.4405,1.380E-006
1477.4603,9.994E-007
1477.4802,9.168E-007
1477.5000,6.323E-007
1477.5198,1.094E-006
1477.5397,1.134E-006
1477.5595,5.536E-007
1477.5794,6.672E-007
1477.5992,9.965E-007
1477.6190,1.118E-006
1477.6389,2.551E-007
1477.6587,6.079E-007
1477.6786,7.207E-007
1477.6984,7.580E-007
1477.7183,5.495E-007
1477.7381,6.945E-007
1477.7579,6.171E-007
1477.7778,9.783E-007
1477.7976,6.813E-007
1477.8175,5.433E-007
1477.8373,8.092E-007
1477.8571,4.305E-007
1477.8770,7.328E-007
1477.8968,5.221E-007
1477.9167,8.991E-007
1477.9365,6.808E-007
1477.9563,9.701E-007
1477.9762,6.901E-007
1477.9960,8.480E-007
1478.0159,3.734E-007
1478.0357,8.818E-007
1478.0556,4.938E-007
1478.0754,6.633E-007
