19CSV2 	
// AQ6319 OPTICAL SPECTRUM ANALYZER //                  
20
"CTRWL",1537.500000
"SPAN", 125.000000
"START WL",1475.000000
"STOP WL",1600.000000
"WLFREQ", 0
"REFL", -20.000
"LSCL",-10.0
"BASEL",0.00000000000
"RESLN",0.200
"AVG",   1
"SMPLAUTO",      1
"SMPL",       6301
"SMPLINTVL",0.0198
"MID"
"MEAS"
"LSUNT",0
"NMSKH","OFF"
"OPTATT",1


"[TRACE DATA]"
1475.0000,2.086E-006
1475.0198,2.189E-006
1475.0397,2.145E-006
1475.0595,2.000E-006
1475.0794,1.832E-006
1475.0992,2.319E-006
1475.1190,2.400E-006
1475.1389,2.299E-006
1475.1587,2.641E-006
1475.1786,1.933E-006
1475.1984,2.307E-006
1475.2183,1.970E-006
1475.2381,1.950E-006
1475.2579,2.642E-006
1475.2778,1.938E-006
1475.2976,2.600E-006
1475.3175,2.264E-006
1475.3373,2.208E-006
1475.3571,2.652E-006
1475.3770,2.345E-006
1475.3968,2.475E-006
1475.4167,2.443E-006
1475.4365,2.360E-006
1475.4563,2.622E-006
1475.4762,2.720E-006
1475.4960,2.309E-006
1475.5159,2.423E-006
1475.5357,2.002E-006
1475.5556,2.524E-006
1475.5754,2.232E-006
1475.5952,2.225E-006
1475.6151,2.295E-006
1475.6349,2.511E-006
1475.6548,2.164E-006
1475.6746,2.247E-006
1475.6944,1.987E-006
1475.7143,1.700E-006
1475.7341,2.287E-006
1475.7540,2.015E-006
1475.7738,1.897E-006
1475.7937,2.153E-006
1475.8135,2.057E-006
1475.8333,1.780E-006
1475.8532,1.842E-006
1475.8730,1.811E-006
1475.8929,1.647E-006
1475.9127,2.063E-006
1475.9325,1.973E-006
1475.9524,1.842E-006
1475.9722,1.829E-006
1475.9921,2.277E-006
1476.0119,1.749E-006
1476.0317,1.522E-006
1476.0516,1.553E-006
1476.0714,1.635E-006
1476.0913,1.542E-006
1476.1111,1.406E-006
1476.1310,1.048E-006
1476.1508,1.468E-006
1476.1706,1.509E-006
1476.1905,1.442E-006
1476.2103,1.648E-006
1476.2302,1.772E-006
1476.2500,1.694E-006
1476.2698,1.274E-006
1476.2897,1.578E-006
1476.3095,8.155E-007
1476.3294,1.008E-006
1476.3492,1.269E-006
1476.3690,1.138E-006
1476.3889,6.613E-007
1476.4087,8.352E-007
1476.4286,5.798E-007
1476.4484,1.044E-006
1476.4683,1.304E-006
1476.4881,1.291E-006
1476.5079,9.314E-007
1476.5278,5.936E-007
1476.5476,8.014E-007
1476.5675,8.912E-007
1476.5873,7.340E-007
1476.6071,2.620E-007
1476.6270,7.150E-007
1476.6468,3.409E-007
1476.6667,3.973E-007
1476.6865,9.677E-007
1476.7063,2.817E-007
1476.7262,7.573E-007
1476.7460,6.953E-007
1476.7659,3.588E-007
1476.7857,7.167E-007
1476.8056,5.377E-007
1476.8254,3.887E-007
1476.8452,4.720E-007
1476.8651,4.449E-007
1476.8849,2.013E-007
1476.9048,5.109E-007
1476.9246,3.678E-007
1476.9444,-1.156E-007
1476.9643,1.363E-007
1476.9841,2.714E-007
1477.0040,-9.756E-008
1477.0238,2.932E-007
1477.0437,5.721E-007
1477.0635,2.158E-007
1477.0833,5.664E-007
1477.1032,-1.716E-007
1477.1230,-2.146E-007
1477.1429,-5.388E-008
1477.1627,-7.855E-008
1477.1825,-3.847E-007
1477.2024,7.713E-008
1477.2222,2.966E-008
1477.2421,7.077E-007
1477.2619,1.077E-007
1477.2817,5.012E-007
1477.3016,7.993E-007
1477.3214,1.502E-007
1477.3413,3.073E-007
1477.3611,4.534E-007
1477.3810,1.547E-007
1477.4008,5.894E-007
1477.4206,3.506E-007
1477.4405,5.280E-007
1477.4603,6.654E-007
1477.4802,4.080E-007
1477.5000,4.347E-007
1477.5198,5.222E-007
1477.5397,8.619E-007
1477.5595,3.291E-007
1477.5794,2.755E-007
1477.5992,4.328E-007
1477.6190,2.662E-007
1477.6389,7.969E-007
1477.6587,1.058E-006
1477.6786,6.235E-007
1477.6984,9.736E-007
1477.7183,1.082E-006
1477.7381,1.356E-006
1477.7579,1.014E-006
1477.7778,8.575E-007
1477.7976,7.282E-007
1477.8175,9.961E-007
1477.8373,1.732E-006
1477.8571,1.280E-006
1477.8770,1.300E-006
1477.8968,1.515E-006
1477.9167,1.714E-006
1477.9365,8.709E-007
1477.9563,1.704E-006
1477.9762,1.724E-006
1477.9960,1.402E-006
1478.0159,1.467E-006
1478.0357,2.043E-006
1478.0556,2.122E-006
1478.0754,2.118E-006
