19CSV2 	
// AQ6319 OPTICAL SPECTRUM ANALYZER //                  
20
"CTRWL",1537.500000
"SPAN", 125.000000
"START WL",1475.000000
"STOP WL",1600.000000
"WLFREQ", 0
"REFL", -20.000
"LSCL",-10.0
"BASEL",0.00000000000
"RESLN",0.200
"AVG",   1
"SMPLAUTO",      1
"SMPL",       6301
"SMPLINTVL",0.0198
"MID"
"MEAS"
"LSUNT",0
"NMSKH","OFF"
"OPTATT",1


"[TRACE DATA]"
1475.0000,8.869E-007
1475.0198,8.824E-007
1475.0397,9.967E-007
1475.0595,8.300E-007
1475.0794,1.112E-006
1475.0992,9.269E-007
1475.1190,9.991E-007
1475.1389,1.364E-006
1475.1587,1.079E-006
1475.1786,1.078E-006
1475.1984,7.367E-007
1475.2183,1.042E-006
1475.2381,8.718E-007
1475.2579,1.203E-006
1475.2778,1.175E-006
1475.2976,1.506E-006
1475.3175,8.030E-007
1475.3373,8.505E-007
1475.3571,1.328E-006
1475.3770,1.316E-006
1475.3968,1.234E-006
1475.4167,1.047E-006
1475.4365,1.286E-006
1475.4563,8.451E-007
1475.4762,1.721E-006
1475.4960,1.358E-006
1475.5159,1.226E-006
1475.5357,6.908E-007
1475.5556,1.311E-006
1475.5754,1.258E-006
1475.5952,1.196E-006
1475.6151,1.106E-006
1475.6349,1.717E-006
1475.6548,1.475E-006
1475.6746,1.166E-006
1475.6944,1.024E-006
1475.7143,1.337E-006
1475.7341,1.447E-006
1475.7540,1.311E-006
1475.7738,1.421E-006
1475.7937,1.341E-006
1475.8135,1.023E-006
1475.8333,1.121E-006
1475.8532,1.469E-006
1475.8730,1.382E-006
1475.8929,1.349E-006
1475.9127,1.591E-006
1475.9325,1.337E-006
1475.9524,1.007E-006
1475.9722,1.154E-006
1475.9921,1.218E-006
1476.0119,1.716E-006
1476.0317,1.420E-006
1476.0516,1.022E-006
1476.0714,1.647E-006
1476.0913,1.304E-006
1476.1111,1.716E-006
1476.1310,1.199E-006
1476.1508,1.711E-006
1476.1706,1.235E-006
1476.1905,1.556E-006
1476.2103,1.092E-006
1476.2302,1.276E-006
1476.2500,1.276E-006
1476.2698,1.525E-006
1476.2897,1.379E-006
1476.3095,1.033E-006
1476.3294,8.176E-007
1476.3492,1.735E-006
1476.3690,1.066E-006
1476.3889,1.048E-006
1476.4087,1.293E-006
1476.4286,1.003E-006
1476.4484,1.125E-006
1476.4683,8.129E-007
1476.4881,8.150E-007
1476.5079,1.573E-006
1476.5278,1.362E-006
1476.5476,1.560E-006
1476.5675,1.180E-006
1476.5873,9.979E-007
1476.6071,1.669E-006
1476.6270,1.047E-006
1476.6468,1.332E-006
1476.6667,1.155E-006
1476.6865,1.530E-006
1476.7063,1.429E-006
1476.7262,9.267E-007
1476.7460,5.538E-007
1476.7659,6.056E-007
1476.7857,1.384E-006
1476.8056,7.272E-007
1476.8254,1.341E-006
1476.8452,1.077E-006
1476.8651,7.424E-007
1476.8849,9.526E-007
1476.9048,1.538E-006
1476.9246,1.026E-006
1476.9444,1.012E-006
1476.9643,1.228E-006
1476.9841,1.086E-006
1477.0040,1.373E-006
1477.0238,1.279E-006
1477.0437,9.390E-007
1477.0635,1.344E-006
1477.0833,1.159E-006
1477.1032,8.301E-007
1477.1230,1.761E-006
1477.1429,7.660E-007
1477.1627,9.234E-007
1477.1825,1.025E-006
1477.2024,1.105E-006
1477.2222,1.167E-006
1477.2421,1.159E-006
1477.2619,1.227E-006
1477.2817,8.149E-007
1477.3016,8.833E-007
1477.3214,1.220E-006
1477.3413,1.170E-006
1477.3611,1.046E-006
1477.3810,1.254E-006
1477.4008,1.084E-006
1477.4206,7.633E-007
1477.4405,1.113E-006
1477.4603,1.033E-006
1477.4802,7.847E-007
1477.5000,1.161E-006
1477.5198,1.431E-006
1477.5397,1.069E-006
1477.5595,1.342E-006
1477.5794,1.006E-006
1477.5992,1.303E-006
1477.6190,1.156E-006
1477.6389,1.190E-006
1477.6587,1.373E-006
1477.6786,1.117E-006
1477.6984,9.793E-007
1477.7183,1.386E-006
1477.7381,1.389E-006
1477.7579,1.800E-006
1477.7778,1.643E-006
1477.7976,2.117E-006
1477.8175,1.229E-006
1477.8373,1.409E-006
1477.8571,1.915E-006
1477.8770,1.588E-006
1477.8968,1.444E-006
1477.9167,1.605E-006
1477.9365,1.788E-006
1477.9563,2.243E-006
1477.9762,1.328E-006
1477.9960,1.231E-006
1478.0159,1.766E-006
1478.0357,2.001E-006
1478.0556,1.665E-006
1478.0754,1.679E-006
